2021/1/21 1:00,0,4.1,1.6,East-northeast,///,///,///
2021/1/21 2:00,0,2.8,1.3,Northeast,///,///,///
2021/1/21 3:00,0,5.5,2.8,Northeast,///,///,///
2021/1/21 4:00,0,4.5,3.8,East-northeast,///,///,///
2021/1/21 5:00,0,2.3,1.4,Northeast,///,///,///
2021/1/21 6:00,0,4.9,2.6,East-northeast,///,///,///
2021/1/21 7:00,0,3.2,2.1,Northeast,///,///,///
2021/1/21 8:00,0,4.9,3.3,East-northeast,///,///,///
2021/1/21 9:00,0,9.5,1.3,East-southeast,///,///,///
2021/1/21 10:00,0,13.2,0.6,North,///,///,///
2021/1/21 11:00,0,14.2,1.8,Southwest,///,///,///
2021/1/21 12:00,0,14.7,1.2,North-northwest,///,///,///
2021/1/21 13:00,0,16.5,1.4,South-southwest,///,///,///
2021/1/21 14:00,0,17.5,1.6,North-northwest,///,///,///
2021/1/21 15:00,0,17.4,2,West,///,///,///
2021/1/21 16:00,0,17.2,3.8,West-southwest,///,///,///
2021/1/21 17:00,0,15.7,0.8,South-southeast,///,///,///
2021/1/21 18:00,0,14.3,1.2,South-southeast,///,///,///
2021/1/21 19:00,0,13.5,0.7,Northwest,///,///,///
2021/1/21 20:00,0,12.9,1.1,North,///,///,///
2021/1/21 21:00,0,12.6,1,Southwest,///,///,///
2021/1/21 22:00,0,12.2,2,Northeast,///,///,///
2021/1/21 23:00,0,11.6,1.3,North,///,///,///
2021/1/22 0:00,0,11.9,1.4,Southeast,///,///,///
2021/1/22 1:00,0,11.7,0.6,West-northwest,///,///,///
2021/1/22 2:00,0,11.4,0.9,South-southeast,///,///,///
2021/1/22 3:00,0,11.6,1.8,East-northeast,///,///,///
2021/1/22 4:00,0,10.7,1.4,East-northeast,///,///,///
2021/1/22 5:00,0,11.2,0.4,Northeast,///,///,///
2021/1/22 6:00,0,11.7,2,Northeast,///,///,///
2021/1/22 7:00,0,11.4,1.5,East-northeast,///,///,///
2021/1/22 8:00,0,12.5,1.8,East-northeast,///,///,///
2021/1/22 9:00,0,15.9,0.3,West-northwest,///,///,///
2021/1/22 10:00,0,17.5,1.8,South-southwest,///,///,///
2021/1/22 11:00,0,18.2,2.9,West-southwest,///,///,///
2021/1/22 12:00,0,19.2,2.8,West,///,///,///
2021/1/22 13:00,0,19.6,2.9,Northwest,///,///,///
2021/1/22 14:00,0,19.1,1.3,West,///,///,///
2021/1/22 15:00,0,18.7,1.4,Northwest,///,///,///
2021/1/22 16:00,0,17.9,1.6,North,///,///,///
2021/1/22 17:00,0,16.9,1.7,South-southwest,///,///,///
2021/1/22 18:00,0,15.2,0.4,North-northwest,///,///,///
2021/1/22 19:00,0,14,1.5,East-northeast,///,///,///
2021/1/22 20:00,0,14.9,1.4,North,///,///,///
2021/1/22 21:00,0,15.3,0.9,East-northeast,///,///,///
2021/1/22 22:00,0,14.8,0.6,North,///,///,///
2021/1/22 23:00,0,14.2,0.7,Northeast,///,///,///
2021/1/23 0:00,0,13.2,1.1,Southeast,///,///,///
2021/1/23 1:00,0,13.5,1.5,West-southwest,///,///,///
2021/1/23 2:00,0,12.1,2.5,East-northeast,///,///,///
2021/1/23 3:00,0,12.6,0.8,West,///,///,///
2021/1/23 4:00,0,12.1,0.4,Southwest,///,///,///
2021/1/23 5:00,0,12.3,1.3,North,///,///,///
2021/1/23 6:00,0,12.3,1.2,North,///,///,///
2021/1/23 7:00,0,12.3,1.5,Southwest,///,///,///
2021/1/23 8:00,0,13.6,2.2,North,///,///,///
2021/1/23 9:00,0,12.8,1.9,Northeast,///,///,///
2021/1/23 10:00,1,12.6,0.9,North-northwest,///,///,///
2021/1/23 11:00,3.5,12.8,3.5,Northeast,///,///,///
2021/1/23 12:00,2,12.9,0.9,East-northeast,///,///,///
2021/1/23 13:00,0.5,13.1,3.1,East,///,///,///
2021/1/23 14:00,1.5,12.9,5.1,Northeast,///,///,///
2021/1/23 15:00,0.5,12.7,6.1,East-northeast,///,///,///
2021/1/23 16:00,0.5,12.3,7,Northeast,///,///,///
2021/1/23 17:00,0.5,12.2,3.6,Northeast,///,///,///
2021/1/23 18:00,0.5,11.2,6.4,Northeast,///,///,///
2021/1/23 19:00,0,11.3,4.3,Northeast,///,///,///
2021/1/23 20:00,0,10.8,7.5,Northeast,///,///,///
2021/1/23 21:00,0,10.4,6.3,Northeast,///,///,///
2021/1/23 22:00,0,10.5,2.6,East,///,///,///
2021/1/23 23:00,0,10.6,5.1,East-northeast,///,///,///
2021/1/24 0:00,0,10.3,1.8,Northeast,///,///,///
2021/1/24 1:00,0,10.5,4.3,Northeast,///,///,///
2021/1/24 2:00,0,9.5,2.1,East,///,///,///
2021/1/24 3:00,0,9.8,1,West-northwest,///,///,///
2021/1/24 4:00,4.5,9.2,1.6,North,///,///,///
2021/1/24 5:00,3.5,9.1,1.9,East-northeast,///,///,///
2021/1/24 6:00,0,9.1,1,West-northwest,///,///,///
2021/1/24 7:00,0,8.5,2.8,Northwest,///,///,///
2021/1/24 8:00,0,8.6,1.1,Northeast,///,///,///
2021/1/24 9:00,0,8.7,1.6,North-northwest,///,///,///
2021/1/24 10:00,0,10.2,1.4,North-northwest,///,///,///
2021/1/24 11:00,0,11.3,2.3,North-northwest,///,///,///
2021/1/24 12:00,0,11.4,3,Northeast,///,///,///
2021/1/24 13:00,0,12.4,2.8,Northeast,///,///,///
2021/1/24 14:00,0,12.5,3.9,Northeast,///,///,///
2021/1/24 15:00,0,11.4,4.2,North,///,///,///
2021/1/24 16:00,0,10.7,5.4,Northeast,///,///,///
2021/1/24 17:00,0,10,5.3,Northeast,///,///,///
2021/1/24 18:00,0,9.8,4.7,Northeast,///,///,///
2021/1/24 19:00,0,9,5.1,Northeast,///,///,///
2021/1/24 20:00,0,8.7,4.4,Northeast,///,///,///
2021/1/24 21:00,0,8.5,6,Northeast,///,///,///
2021/1/24 22:00,0,8.5,9,Northeast,///,///,///
2021/1/24 23:00,0,8.1,7.5,Northeast,///,///,///
2021/1/25 0:00,0,8.1,7.8,Northeast,///,///,///
2021/1/25 1:00,0,6.4,1.6,East-southeast,///,///,///
2021/1/25 2:00,0,6.5,3.3,East-northeast,///,///,///
2021/1/25 3:00,0,6.5,6.1,Northeast,///,///,///
2021/1/25 4:00,0,5.5,4.4,East-northeast,///,///,///
2021/1/25 5:00,0,4.7,2.8,Northeast,///,///,///
2021/1/25 6:00,0,3.2,3.1,East-northeast,///,///,///
2021/1/25 7:00,0,5.8,4.6,East-northeast,///,///,///
2021/1/25 8:00,0,5.1,1.6,East-northeast,///,///,///
2021/1/25 9:00,0,7.2,2.2,East,///,///,///
2021/1/25 10:00,0,9.1,0.9,Southeast,///,///,///
2021/1/25 11:00,0,12.9,1.2,Northeast,///,///,///
2021/1/25 12:00,0,15.4,4.4,Northeast,///,///,///
2021/1/25 13:00,0,16.6,2.6,Southwest,///,///,///
2021/1/25 14:00,0,15.8,4.2,Southwest,///,///,///
2021/1/25 15:00,0,14.4,3.8,South-southwest,///,///,///
2021/1/25 16:00,0,14.9,2.2,South-southwest,///,///,///
2021/1/25 17:00,0,13.4,1.2,South,///,///,///
2021/1/25 18:00,0,9.9,1.2,Southeast,///,///,///
2021/1/25 19:00,0,10,0.9,South-southeast,///,///,///
2021/1/25 20:00,0,11.8,0.9,Northeast,///,///,///
2021/1/25 21:00,0,11,4.5,East,///,///,///
2021/1/25 22:00,0,8,0.5,West-northwest,///,///,///
2021/1/25 23:00,0,7.9,2,North,///,///,///
2021/1/26 0:00,0,10.7,1.2,Northeast,///,///,///
2021/1/26 1:00,0,9.7,1.6,West-northwest,///,///,///
2021/1/26 2:00,0,9.7,2.6,Northeast,///,///,///
2021/1/26 3:00,0,12,2.4,West-northwest,///,///,///
2021/1/26 4:00,0,11.2,2,West-northwest,///,///,///
2021/1/26 5:00,0,9.1,1.2,North,///,///,///
2021/1/26 6:00,0,10.9,0.7,Southeast,///,///,///
2021/1/26 7:00,0.5,9.9,2.2,West,///,///,///
2021/1/26 8:00,0,8.7,1.6,South,///,///,///
2021/1/26 9:00,0,9.4,0.7,East,///,///,///
2021/1/26 10:00,0,10.1,2.4,West-southwest,///,///,///
2021/1/26 11:00,0,12.2,0.5,Northeast,///,///,///
2021/1/26 12:00,0,13.5,1.6,Southwest,///,///,///
2021/1/26 13:00,0,13.7,1.5,Southeast,///,///,///
2021/1/26 14:00,0,15,0.2,Quiet,///,///,///
2021/1/26 15:00,0.5,13.7,1.2,South-southwest,///,///,///
2021/1/26 16:00,0,13.1,0.8,East-northeast,///,///,///
2021/1/26 17:00,0,12.6,1.3,East-southeast,///,///,///
2021/1/26 18:00,0.5,12.7,0,Quiet,///,///,///
2021/1/26 19:00,0,12.7,1.7,South-southwest,///,///,///
2021/1/26 20:00,0,13.2,2.3,South-southwest,///,///,///
2021/1/26 21:00,0,12.4,0.8,East-southeast,///,///,///
2021/1/26 22:00,0,12.5,0.9,South,///,///,///
2021/1/26 23:00,0,12.2,1.5,West-southwest,///,///,///
2021/1/27 0:00,0.5,11.3,2.7,Northwest,///,///,///
2021/1/27 1:00,0.5,10.8,2.3,West-southwest,///,///,///
2021/1/27 2:00,0.5,10.4,0.4,West,///,///,///
2021/1/27 3:00,0.5,10.4,0.7,South-southwest,///,///,///
2021/1/27 4:00,0,10.1,2.7,Northwest,///,///,///
2021/1/27 5:00,0,9.7,3.3,Northwest,///,///,///
2021/1/27 6:00,0,9.2,3.6,Northwest,///,///,///
2021/1/27 7:00,0,9,2.1,North-northwest,///,///,///
2021/1/27 8:00,0,9,2.4,North,///,///,///
2021/1/27 9:00,0,9.5,2.2,North,///,///,///
2021/1/27 10:00,0,11.6,5.1,Northeast,///,///,///
2021/1/27 11:00,0,12.7,4.2,Northeast,///,///,///
2021/1/27 12:00,0,13.9,3.6,Northeast,///,///,///
2021/1/27 13:00,0,14.9,5,North-northwest,///,///,///
2021/1/27 14:00,0,14.9,6,North,///,///,///
2021/1/27 15:00,0,14.4,5.1,North,///,///,///
2021/1/27 16:00,0,14.3,4.9,North-northwest,///,///,///
2021/1/27 17:00,0,12.8,4,North,///,///,///
2021/1/27 18:00,0,10.8,4.6,Northeast,///,///,///
2021/1/27 19:00,0,9.2,4.6,Northeast,///,///,///
2021/1/27 20:00,0,8.7,7.1,Northeast,///,///,///
2021/1/27 21:00,0,7.9,5.6,Northeast,///,///,///
2021/1/27 22:00,0,5.2,2.3,East,///,///,///
2021/1/27 23:00,0,4.2,1.5,East-southeast,///,///,///
2021/1/28 0:00,0,3.1,0.9,East-southeast,///,///,///
2021/1/28 1:00,0,2.9,0.8,North,///,///,///
2021/1/28 2:00,0,1.9,2,Southeast,///,///,///
2021/1/28 3:00,0,1.4,0.6,South,///,///,///
2021/1/28 4:00,0,2.2,1.2,North,///,///,///
2021/1/28 5:00,0,3.8,2.2,North,///,///,///
2021/1/28 6:00,0,2,2.2,East-northeast,///,///,///
2021/1/28 7:00,0,2.4,1.2,West-northwest,///,///,///
2021/1/28 8:00,0,2.8,1.9,West,///,///,///
2021/1/28 9:00,0,4.9,1.1,Southwest,///,///,///
2021/1/28 10:00,0,6.5,2.4,South-southwest,///,///,///
2021/1/28 11:00,0,8.9,2.7,South,///,///,///
2021/1/28 12:00,0,10.2,3.6,South-southwest,///,///,///
2021/1/28 13:00,0,10.3,3.4,Southwest,///,///,///
2021/1/28 14:00,0,11.2,3.6,Southwest,///,///,///
2021/1/28 15:00,0,11.6,4.8,Southwest,///,///,///
2021/1/28 16:00,0,11.2,4.7,West-southwest,///,///,///
2021/1/28 17:00,0,10.3,7.3,West,///,///,///
2021/1/28 18:00,0,8.7,4.9,West-northwest,///,///,///
2021/1/28 19:00,0,8.5,3.8,Southwest,///,///,///
2021/1/28 20:00,0,8.2,4,West-northwest,///,///,///
2021/1/28 21:00,0,7.2,6.9,West-northwest,///,///,///
2021/1/28 22:00,0,5.4,5.4,Northwest,///,///,///
2021/1/28 23:00,0,4.1,7.3,Northwest,///,///,///
2021/1/29 0:00,0,3,6.6,West-northwest,///,///,///
2021/1/29 1:00,0,2.1,4.4,West,///,///,///
2021/1/29 2:00,0,1.6,5.2,West-northwest,///,///,///
2021/1/29 3:00,0,1,4.9,West-northwest,///,///,///
2021/1/29 4:00,0,0.6,4.6,West,///,///,///
2021/1/29 5:00,0,-0.1,4,West,///,///,///
2021/1/29 6:00,0,-0.6,3,West,///,///,///
2021/1/29 7:00,0,-1.1,2.9,West-southwest,///,///,///
2021/1/29 8:00,0,0,4.8,West-northwest,///,///,///
2021/1/29 9:00,0,0.7,4.5,West-northwest,///,///,///
2021/1/29 10:00,0,2,6.7,West-northwest,///,///,///
2021/1/29 11:00,0,1.7,5,West-northwest,///,///,///
2021/1/29 12:00,0,2.2,5.1,West-northwest,///,///,///
2021/1/29 13:00,0,2.6,3.9,West-northwest,///,///,///
2021/1/29 14:00,0,2.3,3.3,West-northwest,///,///,///
2021/1/29 15:00,0,2.7,4.7,West,///,///,///
2021/1/29 16:00,0,2.7,5.3,West-northwest,///,///,///
2021/1/29 17:00,0,2.4,5.3,West,///,///,///
2021/1/29 18:00,0,1.1,3.7,West-northwest,///,///,///
2021/1/29 19:00,0,-0.7,2.1,Northwest,///,///,///
2021/1/29 20:00,0,-1.7,1.3,North,///,///,///
2021/1/29 21:00,0,-3.6,1.4,Northeast,///,///,///
2021/1/29 22:00,0,-1.5,0.2,Quiet,///,///,///
2021/1/29 23:00,0,-3.1,0,Quiet,///,///,///
2021/1/30 0:00,0,-3,1,East,///,///,///
2021/1/30 1:00,0,-4.3,0.6,East-southeast,///,///,///
2021/1/30 2:00,0,-3.5,0.7,Southeast,///,///,///
2021/1/30 3:00,0,-3.4,2.2,East-northeast,///,///,///
2021/1/30 4:00,0,-3.4,3,East-northeast,///,///,///
2021/1/30 5:00,0,-3.6,1.8,East-northeast,///,///,///
2021/1/30 6:00,0,-3.6,1.7,East-northeast,///,///,///
2021/1/30 7:00,0,-3.6,2.4,East-northeast,///,///,///
2021/1/30 8:00,0,-3,1.4,Northeast,///,///,///
2021/1/30 9:00,0,1.2,0.3,East-southeast,///,///,///
2021/1/30 10:00,0,3.4,1,Southeast,///,///,///
2021/1/30 11:00,0,4.7,2.1,Southeast,///,///,///
2021/1/30 12:00,0,6.2,2,West-northwest,///,///,///
2021/1/30 13:00,0,7,2.7,Northwest,///,///,///
2021/1/30 14:00,0,6.8,3,West-southwest,///,///,///
2021/1/30 15:00,0,7.9,2.1,Southwest,///,///,///
2021/1/30 16:00,0,8,2.8,Southwest,///,///,///
2021/1/30 17:00,0,7.2,2.5,Southwest,///,///,///
2021/1/30 18:00,0,6.6,1,South-southwest,///,///,///
2021/1/30 19:00,0,5,0.9,South-southeast,///,///,///
2021/1/30 20:00,0,4,0.2,Quiet,///,///,///
2021/1/30 21:00,0,3.1,1.1,South-southeast,///,///,///
2021/1/30 22:00,0,4,1.5,South,///,///,///
2021/1/30 23:00,0,2.4,1.6,East,///,///,///
2021/1/31 0:00,0,2.3,3,East-northeast,///,///,///
2021/1/31 1:00,0,3.8,2,East-northeast,///,///,///
2021/1/31 2:00,0,0.4,1,Northeast,///,///,///
2021/1/31 3:00,0,1.5,1.2,East,///,///,///
2021/1/31 4:00,0,1.6,2.4,East-northeast,///,///,///
2021/1/31 5:00,0,2.8,2,Northeast,///,///,///
2021/1/31 6:00,0,1.7,2.6,East-northeast,///,///,///
2021/1/31 7:00,0,1.4,1.6,East-northeast,///,///,///
2021/1/31 8:00,0,2.7,1.5,East-northeast,///,///,///
2021/1/31 9:00,0,6.7,1.1,East-northeast,///,///,///
2021/1/31 10:00,0,9.1,0.6,Northeast,///,///,///
2021/1/31 11:00,0,9.7,1.2,Northeast,///,///,///
2021/1/31 12:00,0,11.1,1.9,Northwest,///,///,///
2021/1/31 13:00,0,11.9,3,Northwest,///,///,///
2021/1/31 14:00,0,12.5,2.3,West-southwest,///,///,///
2021/1/31 15:00,0,13.4,1.6,Southwest,///,///,///
2021/1/31 16:00,0,12.9,3.9,Southwest,///,///,///
2021/1/31 17:00,0,11.5,2.6,South-southwest,///,///,///
2021/1/31 18:00,0,7.4,1.5,South-southwest,///,///,///
2021/1/31 19:00,0,6.3,1.3,East,///,///,///
2021/1/31 20:00,0,5.1,1.6,East-northeast,///,///,///
2021/1/31 21:00,0,4.9,1.8,East-northeast,///,///,///
2021/1/31 22:00,0,2.4,0.3,West,///,///,///
2021/1/31 23:00,0,4.8,1.8,East-northeast,///,///,///
2021/2/1 0:00,0,5.4,2.5,East-northeast,///,///,///
2021/2/1 1:00,0,5.7,2,East-northeast,///,///,///
2021/2/1 2:00,0,4.4,2.7,East-northeast,///,///,///
2021/2/1 3:00,0,6.5,1.7,North,///,///,///
2021/2/1 4:00,0,5.9,2,East-northeast,///,///,///
2021/2/1 5:00,0,6.6,0.9,East-northeast,///,///,///
2021/2/1 6:00,0,4.9,1.9,East-southeast,///,///,///
2021/2/1 7:00,0,6,1.4,North-northwest,///,///,///
2021/2/1 8:00,0,7.8,1.5,Southeast,///,///,///
2021/2/1 9:00,0,11.8,0.6,South-southeast,///,///,///
2021/2/1 10:00,0,12.3,0.9,North-northwest,///,///,///
2021/2/1 11:00,0,13,1.3,Southwest,///,///,///
2021/2/1 12:00,0,14.8,3.6,Southwest,///,///,///
2021/2/1 13:00,0,15.3,5.2,South,///,///,///
2021/2/1 14:00,0,16.1,3.9,South-southwest,///,///,///
2021/2/1 15:00,0,16.4,6.1,South-southwest,///,///,///
2021/2/1 16:00,0,16.1,6.3,South-southwest,///,///,///
2021/2/1 17:00,0,16.2,5.6,South-southwest,///,///,///
2021/2/1 18:00,0,15,6.6,South-southwest,///,///,///
2021/2/1 19:00,1.5,12.9,4.1,West-southwest,///,///,///
2021/2/1 20:00,5,12.5,2.1,Southwest,///,///,///
2021/2/1 21:00,13.5,12.7,4.4,West-southwest,///,///,///
2021/2/1 22:00,9,12.1,1.7,West-southwest,///,///,///
2021/2/1 23:00,5,11.1,3.6,Northwest,///,///,///
2021/2/2 0:00,2.5,10.1,2.1,North-northwest,///,///,///
2021/2/2 1:00,2,9.6,3,West-northwest,///,///,///
2021/2/2 2:00,2,9.1,0.7,West-southwest,///,///,///
2021/2/2 3:00,3.5,8.2,2.5,West-southwest,///,///,///
2021/2/2 4:00,3,7.6,0.4,West-southwest,///,///,///
2021/2/2 5:00,0.5,7.5,1,East-southeast,///,///,///
2021/2/2 6:00,0,7.2,2,North-northwest,///,///,///
2021/2/2 7:00,0,7,0.8,Northeast,///,///,///
2021/2/2 8:00,0,7.2,1.1,Southeast,///,///,///
2021/2/2 9:00,0,8.2,0.6,South,///,///,///
2021/2/2 10:00,0,9.2,2.4,West-southwest,///,///,///
2021/2/2 11:00,0,10.3,4.2,West-northwest,///,///,///
2021/2/2 12:00,0,11.2,5.3,West,///,///,///
2021/2/2 13:00,0,11.3,6.3,West,///,///,///
2021/2/2 14:00,0,11,7.3,West-northwest,///,///,///
2021/2/2 15:00,0,10.2,6.5,Northwest,///,///,///
2021/2/2 16:00,0,9.7,6.8,West-northwest,///,///,///
2021/2/2 17:00,0,8,6.6,West-northwest,///,///,///
2021/2/2 18:00,0,5.6,2.6,Northwest,///,///,///
2021/2/2 19:00,0,3.8,3.4,Northwest,///,///,///
2021/2/2 20:00,0,1.7,1.9,West-northwest,///,///,///
2021/2/2 21:00,0,1.8,1.3,West,///,///,///
2021/2/2 22:00,0,0.9,2.9,West-northwest,///,///,///
2021/2/2 23:00,0,-0.2,0.5,South-southwest,///,///,///
2021/2/3 0:00,0,0.4,1.7,Southwest,///,///,///
2021/2/3 1:00,0,1.9,1.5,West-southwest,///,///,///
2021/2/3 2:00,0,2.7,2.2,West-southwest,///,///,///
2021/2/3 3:00,0,2.6,2,West-northwest,///,///,///
2021/2/3 4:00,0,2,2.6,West-northwest,///,///,///
2021/2/3 5:00,0,-0.9,1.1,North,///,///,///
2021/2/3 6:00,0,-2.6,0.4,East-northeast,///,///,///
2021/2/3 7:00,0,-2.1,1.3,East-northeast,///,///,///
2021/2/3 8:00,0,-1.9,0.9,East-southeast,///,///,///
2021/2/3 9:00,0,2.4,1.2,South-southeast,///,///,///
2021/2/3 10:00,0,5.1,1.4,West-southwest,///,///,///
2021/2/3 11:00,0,5.9,2.3,West-southwest,///,///,///
2021/2/3 12:00,0,5.2,2.6,West-southwest,///,///,///
2021/2/3 13:00,0,6.8,3.1,West,///,///,///
2021/2/3 14:00,0,6.9,2.3,West,///,///,///
2021/2/3 15:00,0,7.6,2.1,West,///,///,///
2021/2/3 16:00,0,7.8,1.5,Northwest,///,///,///
2021/2/3 17:00,0,6.9,3.3,West,///,///,///
2021/2/3 18:00,0,4.9,2.1,West,///,///,///
2021/2/3 19:00,0,2.1,1.1,South-southeast,///,///,///
2021/2/3 20:00,0,0.5,1.2,Southeast,///,///,///
2021/2/3 21:00,0,1.2,2.1,Northwest,///,///,///
2021/2/3 22:00,0,-0.2,0.4,West-northwest,///,///,///
2021/2/3 23:00,0,-0.7,0.9,East,///,///,///
2021/2/4 0:00,0,-1,1.5,Northeast,///,///,///
2021/2/4 1:00,0,-1.4,1.6,East-northeast,///,///,///
2021/2/4 2:00,0,-2.9,2.1,East-northeast,///,///,///
2021/2/4 3:00,0,-1.1,1.5,East-northeast,///,///,///
2021/2/4 4:00,0,-0.7,0.5,South-southeast,///,///,///
2021/2/4 5:00,0,0.5,1.5,East-southeast,///,///,///
2021/2/4 6:00,0,2.5,1.1,South-southeast,///,///,///
2021/2/4 7:00,0,3.1,1,South,///,///,///
2021/2/4 8:00,0,4.5,1,West-northwest,///,///,///
2021/2/4 9:00,0,7.3,1.9,South-southeast,///,///,///
2021/2/4 10:00,0,8.8,2.7,South-southwest,///,///,///
2021/2/4 11:00,0,6.9,3.6,West-northwest,///,///,///
